artist,track,album_name,album_type,album_date,album_tracks,album_pic,genres,alphaname
Paul Simon,Graceland,Graceland,Album,1986-08-25,"The Boy In the Bubble (03:59)/Graceland (04:51)/I Know What I Know (with General M.D.Shirinda & The Gaza Sisters) (03:13)/Gumboots (with Boyoyo Boys) (02:44)/Diamonds on the Soles of Her Shoes (05:49)/You Can Call Me Al (04:40)/Under African Skies (03:37)/Homeless (with Ladysmith Black Mambazo) (03:48)/Crazy Love, Vol. II (04:19)/That Was Your Mother (with Good Rockin' Doopsie & The Twisters) (02:52)/All Around the World or the Myth of Fingerprints (with Los Lobos) (03:16",https://i.scdn.co/image/ab67616d00001e02ecd1e6fe12d12402318d747d,Singer-songwriter,
Paul Simon,I Know What I Know (with General M.D.Shirinda & The Gaza Sisters),Graceland,Album,1986-08-25,"The Boy In the Bubble (03:59)/Graceland (04:51)/I Know What I Know (with General M.D.Shirinda & The Gaza Sisters) (03:13)/Gumboots (with Boyoyo Boys) (02:44)/Diamonds on the Soles of Her Shoes (05:49)/You Can Call Me Al (04:40)/Under African Skies (03:37)/Homeless (with Ladysmith Black Mambazo) (03:48)/Crazy Love, Vol. II (04:19)/That Was Your Mother (with Good Rockin' Doopsie & The Twisters) (02:52)/All Around the World or the Myth of Fingerprints (with Los Lobos) (03:16",https://i.scdn.co/image/ab67616d00001e02ecd1e6fe12d12402318d747d,Singer-songwriter,
Paul Simon,Under African Skies,Graceland,Album,1986-08-25,"The Boy In the Bubble (03:59)/Graceland (04:51)/I Know What I Know (with General M.D.Shirinda & The Gaza Sisters) (03:13)/Gumboots (with Boyoyo Boys) (02:44)/Diamonds on the Soles of Her Shoes (05:49)/You Can Call Me Al (04:40)/Under African Skies (03:37)/Homeless (with Ladysmith Black Mambazo) (03:48)/Crazy Love, Vol. II (04:19)/That Was Your Mother (with Good Rockin' Doopsie & The Twisters) (02:52)/All Around the World or the Myth of Fingerprints (with Los Lobos) (03:16",https://i.scdn.co/image/ab67616d00001e02ecd1e6fe12d12402318d747d,Singer-songwriter,
Franco Battiato,Lettera Al Governatore Della Libia - Live 1988 / Remastered 2020,Giubbe Rosse (Deluxe 30th Anniversary Live & Remastered Edition / Remastered 2020),Album,1989,Giubbe Rosse - Remastered 2020 (04:14)/Alexander Platz - Live 1988 / Remastered 2020 (03:23)/Lettera Al Governatore Della Libia - Live 1988 / Remastered 2020 (03:26)/Mesopotamia - Live 1988 / Remastered 2020 (04:23)/L'Era Del Cinghiale Bianco - Live 1988 / Remastered 2020 (03:37)/Un'Altra Vita - Live 1988 / Remastered 2020 (03:00)/Voglio Vederti Danzare - Live 1988 / Remastered 2020 (03:24)/Oceano Di Silenzio - Live 1988 / Remastered 2020 (04:25)/Sequenze E Frequenze - Live 1988 / Remastered 2020 (07:05)/Aria Di Rivoluzione - Live 1988 / Remastered 2020 (03:34)/No U Turn - Live 1988 / Remastered 2020 (04:24)/Summer On A Solitary Beach - Live 1988 / Remastered 2020 (03:30)/Cuccurucucù - Live 1988 / Remastered 2020 (02:58)/Centro Di Gravità Permanente - Live 1988 / Remastered 2020 (03:53)/Gli Uccelli - Live 1988 / Remastered 2020 (04:43)/E Ti Vengo A Cercare - Live 1988 / Remastered 2020 (03:57)/Casaca Roja - Remastered 2020 / Bonus Track (04:16)/Alexander Platz - Spanish Version / Live 1988 / Remastered 2020 / Bonus Track (03:19)/Carta Al Gobernator De Libia - Live 1988 / Remastered 2020 / Bonus Track (03:17,https://i.scdn.co/image/ab67616d00001e02554a20c25a51b6d57c2d489d,Italian Singer-songwriter/Singer-songwriter,
Franco Battiato,Mesopotamia - Live 1988 / Remastered 2020,Giubbe Rosse (Deluxe 30th Anniversary Live & Remastered Edition / Remastered 2020),Album,1989,Giubbe Rosse - Remastered 2020 (04:14)/Alexander Platz - Live 1988 / Remastered 2020 (03:23)/Lettera Al Governatore Della Libia - Live 1988 / Remastered 2020 (03:26)/Mesopotamia - Live 1988 / Remastered 2020 (04:23)/L'Era Del Cinghiale Bianco - Live 1988 / Remastered 2020 (03:37)/Un'Altra Vita - Live 1988 / Remastered 2020 (03:00)/Voglio Vederti Danzare - Live 1988 / Remastered 2020 (03:24)/Oceano Di Silenzio - Live 1988 / Remastered 2020 (04:25)/Sequenze E Frequenze - Live 1988 / Remastered 2020 (07:05)/Aria Di Rivoluzione - Live 1988 / Remastered 2020 (03:34)/No U Turn - Live 1988 / Remastered 2020 (04:24)/Summer On A Solitary Beach - Live 1988 / Remastered 2020 (03:30)/Cuccurucucù - Live 1988 / Remastered 2020 (02:58)/Centro Di Gravità Permanente - Live 1988 / Remastered 2020 (03:53)/Gli Uccelli - Live 1988 / Remastered 2020 (04:43)/E Ti Vengo A Cercare - Live 1988 / Remastered 2020 (03:57)/Casaca Roja - Remastered 2020 / Bonus Track (04:16)/Alexander Platz - Spanish Version / Live 1988 / Remastered 2020 / Bonus Track (03:19)/Carta Al Gobernator De Libia - Live 1988 / Remastered 2020 / Bonus Track (03:17,https://i.scdn.co/image/ab67616d00001e02554a20c25a51b6d57c2d489d,Italian Singer-songwriter/Singer-songwriter,
Franco Battiato,L'Era Del Cinghiale Bianco - Live 1988 / Remastered 2020,Giubbe Rosse (Deluxe 30th Anniversary Live & Remastered Edition / Remastered 2020),Album,1989,Giubbe Rosse - Remastered 2020 (04:14)/Alexander Platz - Live 1988 / Remastered 2020 (03:23)/Lettera Al Governatore Della Libia - Live 1988 / Remastered 2020 (03:26)/Mesopotamia - Live 1988 / Remastered 2020 (04:23)/L'Era Del Cinghiale Bianco - Live 1988 / Remastered 2020 (03:37)/Un'Altra Vita - Live 1988 / Remastered 2020 (03:00)/Voglio Vederti Danzare - Live 1988 / Remastered 2020 (03:24)/Oceano Di Silenzio - Live 1988 / Remastered 2020 (04:25)/Sequenze E Frequenze - Live 1988 / Remastered 2020 (07:05)/Aria Di Rivoluzione - Live 1988 / Remastered 2020 (03:34)/No U Turn - Live 1988 / Remastered 2020 (04:24)/Summer On A Solitary Beach - Live 1988 / Remastered 2020 (03:30)/Cuccurucucù - Live 1988 / Remastered 2020 (02:58)/Centro Di Gravità Permanente - Live 1988 / Remastered 2020 (03:53)/Gli Uccelli - Live 1988 / Remastered 2020 (04:43)/E Ti Vengo A Cercare - Live 1988 / Remastered 2020 (03:57)/Casaca Roja - Remastered 2020 / Bonus Track (04:16)/Alexander Platz - Spanish Version / Live 1988 / Remastered 2020 / Bonus Track (03:19)/Carta Al Gobernator De Libia - Live 1988 / Remastered 2020 / Bonus Track (03:17,https://i.scdn.co/image/ab67616d00001e02554a20c25a51b6d57c2d489d,Italian Singer-songwriter/Singer-songwriter,
Franco Battiato,Un'Altra Vita - Live 1988 / Remastered 2020,Giubbe Rosse (Deluxe 30th Anniversary Live & Remastered Edition / Remastered 2020),Album,1989,Giubbe Rosse - Remastered 2020 (04:14)/Alexander Platz - Live 1988 / Remastered 2020 (03:23)/Lettera Al Governatore Della Libia - Live 1988 / Remastered 2020 (03:26)/Mesopotamia - Live 1988 / Remastered 2020 (04:23)/L'Era Del Cinghiale Bianco - Live 1988 / Remastered 2020 (03:37)/Un'Altra Vita - Live 1988 / Remastered 2020 (03:00)/Voglio Vederti Danzare - Live 1988 / Remastered 2020 (03:24)/Oceano Di Silenzio - Live 1988 / Remastered 2020 (04:25)/Sequenze E Frequenze - Live 1988 / Remastered 2020 (07:05)/Aria Di Rivoluzione - Live 1988 / Remastered 2020 (03:34)/No U Turn - Live 1988 / Remastered 2020 (04:24)/Summer On A Solitary Beach - Live 1988 / Remastered 2020 (03:30)/Cuccurucucù - Live 1988 / Remastered 2020 (02:58)/Centro Di Gravità Permanente - Live 1988 / Remastered 2020 (03:53)/Gli Uccelli - Live 1988 / Remastered 2020 (04:43)/E Ti Vengo A Cercare - Live 1988 / Remastered 2020 (03:57)/Casaca Roja - Remastered 2020 / Bonus Track (04:16)/Alexander Platz - Spanish Version / Live 1988 / Remastered 2020 / Bonus Track (03:19)/Carta Al Gobernator De Libia - Live 1988 / Remastered 2020 / Bonus Track (03:17,https://i.scdn.co/image/ab67616d00001e02554a20c25a51b6d57c2d489d,Italian Singer-songwriter/Singer-songwriter,
Franco Battiato,Voglio Vederti Danzare - Live 1988 / Remastered 2020,Giubbe Rosse (Deluxe 30th Anniversary Live & Remastered Edition / Remastered 2020),Album,1989,Giubbe Rosse - Remastered 2020 (04:14)/Alexander Platz - Live 1988 / Remastered 2020 (03:23)/Lettera Al Governatore Della Libia - Live 1988 / Remastered 2020 (03:26)/Mesopotamia - Live 1988 / Remastered 2020 (04:23)/L'Era Del Cinghiale Bianco - Live 1988 / Remastered 2020 (03:37)/Un'Altra Vita - Live 1988 / Remastered 2020 (03:00)/Voglio Vederti Danzare - Live 1988 / Remastered 2020 (03:24)/Oceano Di Silenzio - Live 1988 / Remastered 2020 (04:25)/Sequenze E Frequenze - Live 1988 / Remastered 2020 (07:05)/Aria Di Rivoluzione - Live 1988 / Remastered 2020 (03:34)/No U Turn - Live 1988 / Remastered 2020 (04:24)/Summer On A Solitary Beach - Live 1988 / Remastered 2020 (03:30)/Cuccurucucù - Live 1988 / Remastered 2020 (02:58)/Centro Di Gravità Permanente - Live 1988 / Remastered 2020 (03:53)/Gli Uccelli - Live 1988 / Remastered 2020 (04:43)/E Ti Vengo A Cercare - Live 1988 / Remastered 2020 (03:57)/Casaca Roja - Remastered 2020 / Bonus Track (04:16)/Alexander Platz - Spanish Version / Live 1988 / Remastered 2020 / Bonus Track (03:19)/Carta Al Gobernator De Libia - Live 1988 / Remastered 2020 / Bonus Track (03:17,https://i.scdn.co/image/ab67616d00001e02554a20c25a51b6d57c2d489d,Italian Singer-songwriter/Singer-songwriter,
Franco Battiato,Oceano Di Silenzio - Live 1988 / Remastered 2020,Giubbe Rosse (Deluxe 30th Anniversary Live & Remastered Edition / Remastered 2020),Album,1989,Giubbe Rosse - Remastered 2020 (04:14)/Alexander Platz - Live 1988 / Remastered 2020 (03:23)/Lettera Al Governatore Della Libia - Live 1988 / Remastered 2020 (03:26)/Mesopotamia - Live 1988 / Remastered 2020 (04:23)/L'Era Del Cinghiale Bianco - Live 1988 / Remastered 2020 (03:37)/Un'Altra Vita - Live 1988 / Remastered 2020 (03:00)/Voglio Vederti Danzare - Live 1988 / Remastered 2020 (03:24)/Oceano Di Silenzio - Live 1988 / Remastered 2020 (04:25)/Sequenze E Frequenze - Live 1988 / Remastered 2020 (07:05)/Aria Di Rivoluzione - Live 1988 / Remastered 2020 (03:34)/No U Turn - Live 1988 / Remastered 2020 (04:24)/Summer On A Solitary Beach - Live 1988 / Remastered 2020 (03:30)/Cuccurucucù - Live 1988 / Remastered 2020 (02:58)/Centro Di Gravità Permanente - Live 1988 / Remastered 2020 (03:53)/Gli Uccelli - Live 1988 / Remastered 2020 (04:43)/E Ti Vengo A Cercare - Live 1988 / Remastered 2020 (03:57)/Casaca Roja - Remastered 2020 / Bonus Track (04:16)/Alexander Platz - Spanish Version / Live 1988 / Remastered 2020 / Bonus Track (03:19)/Carta Al Gobernator De Libia - Live 1988 / Remastered 2020 / Bonus Track (03:17,https://i.scdn.co/image/ab67616d00001e02554a20c25a51b6d57c2d489d,Italian Singer-songwriter/Singer-songwriter,
Franco Battiato,Primo Incontro,Una Vita Scellerata: Musiche Per Il Film,Album,1990-01-01,Titoli (03:44)/Primo Incontro (01:15)/Secondo Incontro (00:37)/Pal (00:57)/Borgo (01:09)/Scena D'Amore Studio (01:26)/La Figlia (03:02)/Incubo (01:28)/Isteria (02:03)/Lanzichenecchi (02:07)/Sparo (03:13)/Stallo (00:59)/Saccheggio (01:33)/Crocifissione (01:25)/Uccisione Fratello (03:04)/Bozzetto (01:21)/Lotta Nel Cortile (00:36)/Governatore Del Carcere (02:05)/Fuga Scale (01:10)/Fuga Corda (01:02)/Prigione Pozzo (01:11)/Graffiti Cristo (01:30)/Liberazione (00:46)/Cavalcata Bosco (01:32)/Apparizione Caterina (02:06)/Di Notte (00:57)/Strada Firenze (01:21)/Perseo (01:22)/Fusione (01:49,https://i.scdn.co/image/ab67616d00001e02d84927463b4996ddcecf6ba8,Italian Singer-songwriter/Singer-songwriter,
Franco Battiato,Scena D'Amore Studio,Una Vita Scellerata: Musiche Per Il Film,Album,1990-01-01,Titoli (03:44)/Primo Incontro (01:15)/Secondo Incontro (00:37)/Pal (00:57)/Borgo (01:09)/Scena D'Amore Studio (01:26)/La Figlia (03:02)/Incubo (01:28)/Isteria (02:03)/Lanzichenecchi (02:07)/Sparo (03:13)/Stallo (00:59)/Saccheggio (01:33)/Crocifissione (01:25)/Uccisione Fratello (03:04)/Bozzetto (01:21)/Lotta Nel Cortile (00:36)/Governatore Del Carcere (02:05)/Fuga Scale (01:10)/Fuga Corda (01:02)/Prigione Pozzo (01:11)/Graffiti Cristo (01:30)/Liberazione (00:46)/Cavalcata Bosco (01:32)/Apparizione Caterina (02:06)/Di Notte (00:57)/Strada Firenze (01:21)/Perseo (01:22)/Fusione (01:49,https://i.scdn.co/image/ab67616d00001e02d84927463b4996ddcecf6ba8,Italian Singer-songwriter/Singer-songwriter,
Franco Battiato,Fuga Scale,Una Vita Scellerata: Musiche Per Il Film,Album,1990-01-01,Titoli (03:44)/Primo Incontro (01:15)/Secondo Incontro (00:37)/Pal (00:57)/Borgo (01:09)/Scena D'Amore Studio (01:26)/La Figlia (03:02)/Incubo (01:28)/Isteria (02:03)/Lanzichenecchi (02:07)/Sparo (03:13)/Stallo (00:59)/Saccheggio (01:33)/Crocifissione (01:25)/Uccisione Fratello (03:04)/Bozzetto (01:21)/Lotta Nel Cortile (00:36)/Governatore Del Carcere (02:05)/Fuga Scale (01:10)/Fuga Corda (01:02)/Prigione Pozzo (01:11)/Graffiti Cristo (01:30)/Liberazione (00:46)/Cavalcata Bosco (01:32)/Apparizione Caterina (02:06)/Di Notte (00:57)/Strada Firenze (01:21)/Perseo (01:22)/Fusione (01:49,https://i.scdn.co/image/ab67616d00001e02d84927463b4996ddcecf6ba8,Italian Singer-songwriter/Singer-songwriter,
Franco Battiato,Perseo,Una Vita Scellerata: Musiche Per Il Film,Album,1990-01-01,Titoli (03:44)/Primo Incontro (01:15)/Secondo Incontro (00:37)/Pal (00:57)/Borgo (01:09)/Scena D'Amore Studio (01:26)/La Figlia (03:02)/Incubo (01:28)/Isteria (02:03)/Lanzichenecchi (02:07)/Sparo (03:13)/Stallo (00:59)/Saccheggio (01:33)/Crocifissione (01:25)/Uccisione Fratello (03:04)/Bozzetto (01:21)/Lotta Nel Cortile (00:36)/Governatore Del Carcere (02:05)/Fuga Scale (01:10)/Fuga Corda (01:02)/Prigione Pozzo (01:11)/Graffiti Cristo (01:30)/Liberazione (00:46)/Cavalcata Bosco (01:32)/Apparizione Caterina (02:06)/Di Notte (00:57)/Strada Firenze (01:21)/Perseo (01:22)/Fusione (01:49,https://i.scdn.co/image/ab67616d00001e02d84927463b4996ddcecf6ba8,Italian Singer-songwriter/Singer-songwriter,
Franco Battiato,Schmerzen - 2008 Remaster,Come Un Cammello In Una Grondaia (2008 Remastered Edition),Album,1991,Povera Patria - Remastered (03:45)/Le Sacre Sinfonie Del Tempo - 2008 Remaster (03:45)/Come Un Cammello In Una Grondaia - 2008 Remaster (03:31)/L'Ombra Della Luce - Remastered (04:53)/Schmerzen - 2008 Remaster (02:50)/Plaisir D'Amour - 2008 Remaster (03:56)/Gestillte Sensucht - 2008 Remaster (05:48)/Oh Sweet Were The Hours - 2008 Remaster (03:38,https://i.scdn.co/image/ab67616d00001e02a39cf10475fe0aae4d30dae8,Italian Singer-songwriter/Singer-songwriter,
Franco Battiato,Caffè De La Paix - 2008 Remaster,Caffé De La Paix (2008 Remastered Edition),Album,1993,Caffè De La Paix - 2008 Remaster (04:26)/Fogh In Nakhal - 2008 Remaster (03:33)/Atlantide - 2008 Remaster (03:58)/Sui Giardini Della Preesistenza - 2008 Remaster (03:48)/Delenda Carthago - 2008 Remaster (03:59)/Ricerca Sul Terzo - 2008 Remaster (03:59)/Lode All'Inviolato - 2008 Remaster (03:53)/Haiku - 2008 Remaster (03:49,https://i.scdn.co/image/ab67616d00001e028c707393dba48b53f935fd9e,Italian Singer-songwriter/Singer-songwriter,
Franco Battiato,Fogh In Nakhal - 2008 Remaster,Caffé De La Paix (2008 Remastered Edition),Album,1993,Caffè De La Paix - 2008 Remaster (04:26)/Fogh In Nakhal - 2008 Remaster (03:33)/Atlantide - 2008 Remaster (03:58)/Sui Giardini Della Preesistenza - 2008 Remaster (03:48)/Delenda Carthago - 2008 Remaster (03:59)/Ricerca Sul Terzo - 2008 Remaster (03:59)/Lode All'Inviolato - 2008 Remaster (03:53)/Haiku - 2008 Remaster (03:49,https://i.scdn.co/image/ab67616d00001e028c707393dba48b53f935fd9e,Italian Singer-songwriter/Singer-songwriter,
Franco Battiato,Atlantide - 2008 Remaster,Caffé De La Paix (2008 Remastered Edition),Album,1993,Caffè De La Paix - 2008 Remaster (04:26)/Fogh In Nakhal - 2008 Remaster (03:33)/Atlantide - 2008 Remaster (03:58)/Sui Giardini Della Preesistenza - 2008 Remaster (03:48)/Delenda Carthago - 2008 Remaster (03:59)/Ricerca Sul Terzo - 2008 Remaster (03:59)/Lode All'Inviolato - 2008 Remaster (03:53)/Haiku - 2008 Remaster (03:49,https://i.scdn.co/image/ab67616d00001e028c707393dba48b53f935fd9e,Italian Singer-songwriter/Singer-songwriter,
Franco Battiato,Delenda Carthago - 2008 Remaster,Caffé De La Paix (2008 Remastered Edition),Album,1993,Caffè De La Paix - 2008 Remaster (04:26)/Fogh In Nakhal - 2008 Remaster (03:33)/Atlantide - 2008 Remaster (03:58)/Sui Giardini Della Preesistenza - 2008 Remaster (03:48)/Delenda Carthago - 2008 Remaster (03:59)/Ricerca Sul Terzo - 2008 Remaster (03:59)/Lode All'Inviolato - 2008 Remaster (03:53)/Haiku - 2008 Remaster (03:49,https://i.scdn.co/image/ab67616d00001e028c707393dba48b53f935fd9e,Italian Singer-songwriter/Singer-songwriter,
Franco Battiato,Lode All'Inviolato - 2008 Remaster,Caffé De La Paix (2008 Remastered Edition),Album,1993,Caffè De La Paix - 2008 Remaster (04:26)/Fogh In Nakhal - 2008 Remaster (03:33)/Atlantide - 2008 Remaster (03:58)/Sui Giardini Della Preesistenza - 2008 Remaster (03:48)/Delenda Carthago - 2008 Remaster (03:59)/Ricerca Sul Terzo - 2008 Remaster (03:59)/Lode All'Inviolato - 2008 Remaster (03:53)/Haiku - 2008 Remaster (03:49,https://i.scdn.co/image/ab67616d00001e028c707393dba48b53f935fd9e,Italian Singer-songwriter/Singer-songwriter,
Arnold Schoenberg,"Schoenberg: Verklärte Nacht, Op. 4: I. Grave (1943 Version)","Schonberg : Verklärte Nacht, 5 Orchestral Pieces & Piano Works",Album,1995-04-27,"Schoenberg: Verklärte Nacht, Op. 4: I. Grave (1943 Version) (06:37)/Schoenberg: Verklärte Nacht, Op. 4: II. Molto rallentando (1943 Version) (04:56)/Schoenberg: Verklärte Nacht, Op. 4: III. A tempo (1943 Version) (03:05)/Schoenberg: Verklärte Nacht, Op. 4: IV. Adagio (1943 Version) (10:03)/Schoenberg: Verklärte Nacht, Op. 4: V. Adagio, molto tranquilo (1943 Version) (04:53)/Schoenberg: 3 Piano Pieces, Op. 11: No. 1 Mässig (Viertel) (04:00)/Schoenberg: 3 Piano Pieces, Op. 11: No. 2 Mässig (Achtel) (08:07)/Schoenberg: 3 Piano Pieces, Op. 11: No. 3 Bewegt (02:25)/Schoenberg: 5 Orchestral Pieces, Op. 16: No. 1, Vorgefühle (02:12)/Schoenberg: 5 Orchestral Pieces, Op. 16: No. 2, Vergangenes (05:33)/Schoenberg: 5 Orchestral Pieces, Op. 16: No. 3, Farben (03:58)/Schoenberg: 5 Orchestral Pieces, Op. 16: No. 4, Peripetie (02:05)/Schoenberg: 5 Orchestral Pieces, Op. 16: No. 5, Das obligate Rezitativ (03:55)/Schoenberg: 6 Little Piano Pieces, Op. 19: No. 1 Leicht, zart (01:14)/Schoenberg: 6 Little Piano Pieces, Op. 9: No. 2 Langsam (00:47)/Schoenberg: 6 Little Piano Pieces Op. 19: No. 3 Sehr langsame Viertel (01:00)/Schoenberg: 6 Little Piano Pieces, Op. 19: No. 4 Rasch, aber leicht (00:23)/Schoenberg: 6 Little Piano Pieces, Op. 19: No. 5 Etwas rasch (00:29)/Schoenberg: 6 Little Piano Pieces, Op. 19: No. 6 Sehr langsam (01:05)/Schoenberg / Arr Busoni: 3 Piano Pieces, Op. 11: No. 2 Mässig - Concert version (09:52",https://i.scdn.co/image/ab67616d00001e0243a9cd16cbce2d72625a024b,Classical,
Arnold Schoenberg,"Schoenberg: Verklärte Nacht, Op. 4: II. Molto rallentando (1943 Version)","Schonberg : Verklärte Nacht, 5 Orchestral Pieces & Piano Works",Album,1995-04-27,"Schoenberg: Verklärte Nacht, Op. 4: I. Grave (1943 Version) (06:37)/Schoenberg: Verklärte Nacht, Op. 4: II. Molto rallentando (1943 Version) (04:56)/Schoenberg: Verklärte Nacht, Op. 4: III. A tempo (1943 Version) (03:05)/Schoenberg: Verklärte Nacht, Op. 4: IV. Adagio (1943 Version) (10:03)/Schoenberg: Verklärte Nacht, Op. 4: V. Adagio, molto tranquilo (1943 Version) (04:53)/Schoenberg: 3 Piano Pieces, Op. 11: No. 1 Mässig (Viertel) (04:00)/Schoenberg: 3 Piano Pieces, Op. 11: No. 2 Mässig (Achtel) (08:07)/Schoenberg: 3 Piano Pieces, Op. 11: No. 3 Bewegt (02:25)/Schoenberg: 5 Orchestral Pieces, Op. 16: No. 1, Vorgefühle (02:12)/Schoenberg: 5 Orchestral Pieces, Op. 16: No. 2, Vergangenes (05:33)/Schoenberg: 5 Orchestral Pieces, Op. 16: No. 3, Farben (03:58)/Schoenberg: 5 Orchestral Pieces, Op. 16: No. 4, Peripetie (02:05)/Schoenberg: 5 Orchestral Pieces, Op. 16: No. 5, Das obligate Rezitativ (03:55)/Schoenberg: 6 Little Piano Pieces, Op. 19: No. 1 Leicht, zart (01:14)/Schoenberg: 6 Little Piano Pieces, Op. 9: No. 2 Langsam (00:47)/Schoenberg: 6 Little Piano Pieces Op. 19: No. 3 Sehr langsame Viertel (01:00)/Schoenberg: 6 Little Piano Pieces, Op. 19: No. 4 Rasch, aber leicht (00:23)/Schoenberg: 6 Little Piano Pieces, Op. 19: No. 5 Etwas rasch (00:29)/Schoenberg: 6 Little Piano Pieces, Op. 19: No. 6 Sehr langsam (01:05)/Schoenberg / Arr Busoni: 3 Piano Pieces, Op. 11: No. 2 Mässig - Concert version (09:52",https://i.scdn.co/image/ab67616d00001e0243a9cd16cbce2d72625a024b,Classical,
